from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
94,94,,,246098324610003+1840303+0,246098324610003+1838564+0,1,
94,94,,,246106724610844+1840303+0,246106724610844+1838564+0,1,
94,94,,,246108924610913+1840303+0,246108924610913+1838564+0,1,
94,94,,,246109524611751+1840303+0,246109524611751+1838564+0,1,
94,94,,,246109524611752+1840303+0,246109524611752+1838564+0,1,
94,94,,,246098724610015+1840304+0,246098724610015+1838565+0,1,
94,94,,,246103224610411+1840305+0,246103224610411+1838566+0,1,
94,94,,,246100424610051+1840309+0,246100424610051+1838698+0,1,
94,94,,,246106724610844+1840309+0,246106724610844+1838698+0,1,
94,94,,,246108924610913+1840309+0,246108924610913+1838698+0,1,
94,94,,,246103224610342+1840311+0,246103224610412+1838700+0,1,
94,94,,,246100424610051+1840318+0,246100424610051+1838742+0,1,
94,94,,,246106724610841+1840318+0,246106724610841+1838742+0,1,
94,94,,,246106724610843+1840318+0,246106724610843+1838742+0,1,
94,94,,,246109524611754+1840318+0,246109524611754+1838742+0,1,
94,94,,,246110024611776+1840327+0,246110024611776+1840106+0,1,
94,94,,,246100724610096+1840335+0,246100724610096+1840126+0,1,
94,94,,,246101624610306+1840335+0,246101624610306+1840126+0,1,
94,94,,,246110024611776+1840335+0,246110024611776+1840126+0,1,
94,94,,,246109524611753+1840337+0,246109524611753+1838763+0,1,
94,94,,,246103224610411+1840339+0,246103224610401+1838766+0,1,
94,94,,,246100724610094+1840346+0,246100724610094+1840150+0,1,
94,94,,,246101624610306+1840362+0,246101624610306+1840193+0,1,
94,94,,,246107224610866+1840362+0,246107224610866+1840193+0,1,
94,94,,,246098124609886+1840370+0,246098124609886+1840217+0,1,
94,94,,,246105124610586+1840372+0,246105124610586+1840219+0,1,
94,94,,,246106024610656+1840372+0,246106024610656+1840219+0,1,
94,94,,,246107224610866+1840372+0,246107224610866+1840219+0,1,
94,94,,,246100724610094+1840380+0,246100724610094+1840245+0,1,
94,94,,,246108824610936+1840380+0,246108824610936+1840245+0,1,
94,94,,,246107224610866+1840388+0,246107224610866+1840262+0,1,
94,94,,,246098124609886+1840390+0,246098124609886+1840278+0,1,
94,94,,,246100724610094+1840392+0,246100724610094+1840280+0,1,
94,94,,,246110024611776+1840392+0,246110024611776+1840280+0,1,
94,94,,,246098324610002+1840394+0,246098324610002+1838812+0,1,
94,94,,,246098324610003+1840394+0,246098324610003+1838812+0,1,
94,94,,,246101124610282+1840394+0,246101124610282+1838812+0,1,
94,94,,,246104624610564+1840394+0,246104624610564+1838812+0,1,
94,94,,,246103224610413+1840396+0,246103224610413+1838814+0,1,
94,94,,,246098324610001+1839845+1,246098324610001+1838009+1,1,
94,94,,,246098324610004+1839845+1,246098324610004+1838009+1,1,
94,94,,,246104624610562+1839845+1,246104624610562+1838009+1,1,
94,94,,,246106724610844+1839845+1,246106724610844+1838009+1,1,
94,94,,,246108924610913+1839845+1,246108924610913+1838009+1,1,
94,94,,,246098724610015+1839846+1,246098724610015+1838010+1,1,
94,94,,,246098324610003+1839905+0,246098324610003+1838156+0,1,
94,94,,,246100424610051+1839911+0,246100424610051+1838183+0,1,
94,94,,,246106124610633+1839911+0,246106124610633+1838183+0,1,
94,94,,,246098324610004+1840039+0,246098324610004+1838437+0,1,
94,94,,,246106724610841+1840039+0,246106724610841+1838437+0,1,
94,94,,,246104624610561+1840187+0,246104624610561+1838507+0,1,
94,94,,,246106724610843+1840187+0,246106724610843+1838507+0,1,
94,94,,,246109524611751+1840187+0,246109524611751+1838507+0,1,
94,94,,,246109524611754+1840187+0,246109524611754+1838507+0,1,
94,94,,,246103224610412+1840189+0,246103224610412+1838509+0,1,
94,94,,,246101124610283+1837139+1,246101124610283+1836989+1,1,
94,94,,,246098324610001+1840303+0,246098324610001+1838564+0,1,
94,94,,,246101124610283+1840303+0,246101124610283+1838564+0,1,
94,94,,,246106124610634+1840303+0,246106124610634+1838564+0,1,
94,94,,,246106724610842+1840303+0,246106724610842+1838564+0,1,
94,94,,,246109524611754+1840303+0,246109524611754+1838564+0,1,
94,94,,,246101524611765+1840304+0,246101524611765+1838565+0,1,
94,94,,,246100624610063+1840305+0,246100624610063+1838566+0,1,
94,94,,,246109524611751+1840309+0,246109524611751+1838698+0,1,
94,94,,,246106124610632+1840318+0,246106124610632+1838742+0,1,
94,94,,,246106124610633+1840318+0,246106124610633+1838742+0,1,
94,94,,,246109524611753+1840318+0,246109524611753+1838742+0,1,
94,94,,,246103224610411+1840320+0,246103224610411+1838744+0,1,
94,94,,,246103224610412+1840320+0,246103224610412+1838744+0,1,
94,94,,,246103524610374+1840327+0,246103524610444+1840106+0,1,
94,94,,,246106024610656+1840327+0,246106024610656+1840106+0,1,
94,94,,,246099524610026+1840335+0,246099524610026+1840126+0,1,
94,94,,,246106724610841+1840337+0,246106724610841+1838763+0,1,
94,94,,,246108924610914+1840337+0,246108924610914+1838763+0,1,
94,94,,,246109524611754+1840337+0,246109524611754+1838763+0,1,
94,94,,,246103224610413+1840339+0,246103424610413+1838765+0,1,
94,94,,,246107224610866+1840346+0,246107224610866+1840150+0,1,
94,94,,,246098224609897+1840353+0,246098224609897+1840170+0,1,
94,94,,,246106024610656+1840354+0,246106024610656+1840171+0,1,
94,94,,,246108824610936+1840372+0,246108824610936+1840219+0,1,
94,94,,,246098224609897+1840379+0,246098224609897+1840244+0,1,
94,94,,,246105124610586+1840380+0,246105124610586+1840245+0,1,
94,94,,,246101624610306+1840388+0,246101624610306+1840262+0,1,
94,94,,,246103524610444+1840388+0,246103524610444+1840262+0,1,
94,94,,,246105124610586+1840388+0,246105124610586+1840262+0,1,
94,94,,,246101124610284+1840394+0,246101124610284+1838812+0,1,
94,94,,,246104624610563+1840394+0,246104624610563+1838812+0,1,
94,94,,,246106124610634+1840394+0,246106124610634+1838812+0,1,
94,94,,,246106724610844+1840394+0,246106724610844+1838812+0,1,
94,94,,,246109524611753+1840394+0,246109524611753+1838812+0,1,
94,94,,,246098324610002+1839845+1,246098324610002+1838009+1,1,
94,94,,,246108924610914+1839845+1,246108924610914+1838009+1,1,
94,94,,,246103224610342+1839847+1,246103224610342+1838011+1,1,
94,94,,,246101124610283+1839905+0,246101124610283+1838156+0,1,
94,94,,,246106124610632+1839905+0,246106124610632+1838156+0,1,
94,94,,,246106724610841+1839905+0,246106724610841+1838156+0,1,
94,94,,,246108924610912+1839905+0,246108924610912+1838156+0,1,
94,94,,,246101524611765+1839906+0,246101524611765+1838157+0,1,
94,94,,,246103224610411+1839907+0,246103924610401+1838158+0,1,
94,94,,,246098324610003+1839911+0,246098324610003+1838183+0,1,
94,94,,,246098324610004+1839911+0,246098324610004+1838183+0,1,
94,94,,,246100424610052+1839911+0,246100424610052+1838183+0,1,
94,94,,,246101124610281+1839911+0,246101124610281+1838183+0,1,
94,94,,,246101124610282+1839911+0,246101124610282+1838183+0,1,
94,94,,,246106724610842+1839911+0,246106724610842+1838183+0,1,
94,94,,,246106724610843+1839911+0,246106724610843+1838183+0,1,
94,94,,,246108924610913+1839911+0,246108924610913+1838183+0,1,
94,94,,,246109524611752+1839911+0,246109524611752+1838183+0,1,
94,94,,,246109524611754+1839911+0,246109524611754+1838183+0,1,
94,94,,,246103224610412+1839913+0,246103224610412+1838185+0,1,
94,94,,,246100424610051+1840039+0,246100424610051+1838437+0,1,
94,94,,,246106724610842+1840039+0,246106724610842+1838437+0,1,
94,94,,,246109524611753+1840039+0,246109524611753+1838437+0,1,
94,94,,,246101524611765+1840040+0,246101524611765+1838438+0,1,
94,94,,,246103224610411+1840041+0,246103224610411+1838439+0,1,
94,94,,,246101124610282+1840187+0,246101124610282+1838507+0,1,
94,94,,,246100624610063+1840189+0,246100624610063+1838509+0,1,
94,94,,,246108924610912+1837139+1,246108924610912+1836989+1,1,
94,94,,,246108924610913+1837139+1,246108924610913+1836989+1,1,
94,94,,,246098724610015+1837140+1,246098724610015+1836990+1,1,
94,94,,,246103224610341+1837141+1,246103224610341+1836991+1,1,
94,94,,,246101124610281+1840303+0,246101124610281+1838564+0,1,
94,94,,,246106724610843+1840303+0,246106724610843+1838564+0,1,
94,94,,,246098324610002+1840309+0,246098324610002+1838698+0,1,
94,94,,,246101124610281+1840309+0,246101124610281+1838698+0,1,
94,94,,,246101124610284+1840309+0,246101124610284+1838698+0,1,
94,94,,,246104624610563+1840309+0,246104624610563+1838698+0,1,
94,94,,,246104624610564+1840309+0,246104624610564+1838698+0,1,
94,94,,,246106124610632+1840309+0,246106124610632+1838698+0,1,
94,94,,,246106724610842+1840309+0,246106724610842+1838698+0,1,
94,94,,,246108924610912+1840309+0,246108924610912+1838698+0,1,
94,94,,,246109524611753+1840309+0,246109524611753+1838698+0,1,
94,94,,,246098724610015+1840310+0,246098724610015+1838699+0,1,
94,94,,,246103924610401+1840311+0,246103224610411+1838700+0,1,
94,94,,,246103924610402+1840311+0,246103224610412+1838700+0,1,
94,94,,,246098324610001+1840318+0,246098324610001+1838742+0,1,
94,94,,,246101124610281+1840318+0,246101124610281+1838742+0,1,
94,94,,,246101124610282+1840318+0,246101124610282+1838742+0,1,
94,94,,,246108924610913+1840318+0,246108924610913+1838742+0,1,
94,94,,,246099524610026+1840327+0,246099524610026+1840106+0,1,
94,94,,,246104424610586+1840327+0,246105124610586+1840106+0,1,
94,94,,,246106024610651+1840335+0,246106024610651+1840126+0,1,
94,94,,,246108824610936+1840335+0,246108824610936+1840126+0,1,
94,94,,,246100424610051+1840337+0,246100424610051+1838763+0,1,
94,94,,,246101124610281+1840337+0,246101124610281+1838763+0,1,
94,94,,,246106724610842+1840337+0,246106724610842+1838763+0,1,
94,94,,,246099524610026+1840362+0,246099524610026+1840193+0,1,
94,94,,,246100724610095+1840362+0,246100724610095+1840193+0,1,
94,94,,,246100724610096+1840362+0,246100724610096+1840193+0,1,
94,94,,,246103524610444+1840362+0,246103524610444+1840193+0,1,
94,94,,,246099624611717+1840363+0,246099624611717+1840194+0,1,
94,94,,,246100724610095+1840372+0,246100724610095+1840219+0,1,
94,94,,,246103524610444+1840372+0,246103524610444+1840219+0,1,
94,94,,,246110024611776+1840372+0,246110024611776+1840219+0,1,
94,94,,,246100724610096+1840380+0,246100724610096+1840245+0,1,
94,94,,,246106024610656+1840380+0,246106024610656+1840245+0,1,
94,94,,,246107224610866+1840380+0,246107224610866+1840245+0,1,
94,94,,,246099524610026+1840388+0,246099524610026+1840262+0,1,
94,94,,,246100724610096+1840388+0,246100724610096+1840262+0,1,
94,94,,,246108824610931+1840392+0,246108824610931+1840280+0,1,
94,94,,,246101124610281+1840394+0,246101124610281+1838812+0,1,
94,94,,,246104624610562+1840394+0,246104624610562+1838812+0,1,
94,94,,,246100624610063+1840396+0,246100624610063+1838814+0,1,
94,94,,,246098324610003+1839845+1,246098324610003+1838009+1,1,
94,94,,,246100424610051+1839845+1,246100424610051+1838009+1,1,
94,94,,,246101124610283+1839845+1,246101124610283+1838009+1,1,
94,94,,,246101124610284+1839845+1,246101124610284+1838009+1,1,
94,94,,,246106724610841+1839845+1,246106724610841+1838009+1,1,
94,94,,,246103924610402+1839847+1,246103924610402+1838011+1,1,
94,94,,,246109524611752+1839905+0,246109524611752+1838156+0,1,
94,94,,,246104624610561+1839911+0,246104624610561+1838183+0,1,
94,94,,,246106124610634+1839911+0,246106124610634+1838183+0,1,
94,94,,,246108924610912+1839911+0,246108924610912+1838183+0,1,
94,94,,,246104624610564+1840039+0,246104624610564+1838437+0,1,
94,94,,,246106724610844+1840039+0,246106724610844+1838437+0,1,
94,94,,,246108924610914+1840039+0,246108924610914+1838437+0,1,
94,94,,,246100624610063+1840041+0,246100624610063+1838439+0,1,
94,94,,,246101124610284+1840187+0,246101124610284+1838507+0,1,
94,94,,,246104624610564+1840187+0,246104624610564+1838507+0,1,
94,94,,,246109524611753+1840187+0,246109524611753+1838507+0,1,
94,94,,,246103224610411+1840189+0,246103224610411+1838509+0,1,
94,94,,,246100424610052+1837139+1,246100424610052+1836989+1,1,
94,94,,,246104624610562+1837139+1,246104624610562+1836989+1,1,
94,94,,,246104624610564+1837139+1,246104624610564+1836989+1,1,
94,94,,,246108924610914+1837139+1,246108924610914+1836989+1,1,
94,94,,,246103224610342+1837141+1,246103224610342+1836991+1,1,
94,94,,,246103224610343+1837141+1,246103224610343+1836991+1,1,
94,94,,,246100424610052+1840303+0,246100424610052+1838564+0,1,
94,94,,,246104624610562+1840303+0,246104624610562+1838564+0,1,
94,94,,,246109524611753+1840303+0,246109524611753+1838564+0,1,
94,94,,,246098324610001+1840309+0,246098324610001+1838698+0,1,
94,94,,,246104624610561+1840309+0,246104624610561+1838698+0,1,
94,94,,,246103224610343+1840311+0,246103224610413+1838700+0,1,
94,94,,,246104624610564+1840318+0,246104624610564+1838742+0,1,
94,94,,,246106724610844+1840318+0,246106724610844+1838742+0,1,
94,94,,,246103224610413+1840320+0,246103224610413+1838744+0,1,
94,94,,,246098124609886+1840325+0,246098124609886+1840104+0,1,
94,94,,,246098224609897+1840326+0,246098224609897+1840105+0,1,
94,94,,,246100724610094+1840335+0,246100724610094+1840126+0,1,
94,94,,,246098324610001+1840337+0,246098324610001+1838763+0,1,
94,94,,,246106124610633+1840337+0,246106124610633+1838763+0,1,
94,94,,,246100724610096+1840346+0,246100724610096+1840150+0,1,
94,94,,,246108824610936+1840346+0,246108824610936+1840150+0,1,
94,94,,,246099624611717+1840347+0,246099624611717+1840151+0,1,
94,94,,,246105124610586+1840354+0,246105124610586+1840171+0,1,
94,94,,,246108824610931+1840354+0,246108824610931+1840171+0,1,
94,94,,,246108824610936+1840354+0,246108824610936+1840171+0,1,
94,94,,,246110024611776+1840354+0,246110024611776+1840171+0,1,
94,94,,,246099624611717+1840355+0,246099624611717+1840172+0,1,
94,94,,,246098124609886+1840360+0,246098124609886+1840191+0,1,
94,94,,,246105124610586+1840362+0,246105124610586+1840193+0,1,
94,94,,,246106024610651+1840362+0,246106024610651+1840193+0,1,
94,94,,,246110024611776+1840362+0,246110024611776+1840193+0,1,
94,94,,,246098224609897+1840371+0,246098224609897+1840218+0,1,
94,94,,,246101624610306+1840372+0,246101624610306+1840219+0,1,
94,94,,,246103524610446+1840372+0,246103524610446+1840219+0,1,
94,94,,,246106024610651+1840372+0,246106024610651+1840219+0,1,
94,94,,,246108824610931+1840388+0,246108824610931+1840262+0,1,
94,94,,,246100724610095+1840392+0,246100724610095+1840280+0,1,
94,94,,,246101624610306+1840392+0,246101624610306+1840280+0,1,
94,94,,,246098324610001+1840394+0,246098324610001+1838812+0,1,
94,94,,,246108924610914+1840394+0,246108924610914+1838812+0,1,
94,94,,,246106724610841+1840394+0,246106724610841+1838812+0,1,
94,94,,,246101524611765+1840395+0,246101524611765+1838813+0,1,
94,94,,,246101124610282+1839845+1,246101124610282+1838009+1,1,
94,94,,,246104624610563+1839845+1,246104624610563+1838009+1,1,
94,94,,,246106124610633+1839845+1,246106124610633+1838009+1,1,
94,94,,,246109524611752+1839845+1,246109524611752+1838009+1,1,
94,94,,,246109524611753+1839845+1,246109524611753+1838009+1,1,
94,94,,,246109524611754+1839845+1,246109524611754+1838009+1,1,
94,94,,,246103224610343+1839847+1,246103224610343+1838011+1,1,
94,94,,,246103924610401+1839847+1,246103924610401+1838011+1,1,
94,94,,,246104624610561+1839905+0,246104624610561+1838156+0,1,
94,94,,,246106124610634+1839905+0,246106124610634+1838156+0,1,
94,94,,,246103224610412+1839907+0,246103924610402+1838158+0,1,
94,94,,,246104624610563+1839911+0,246104624610563+1838183+0,1,
94,94,,,246106124610632+1839911+0,246106124610632+1838183+0,1,
94,94,,,246106724610844+1839911+0,246106724610844+1838183+0,1,
94,94,,,246109524611753+1839911+0,246109524611753+1838183+0,1,
94,94,,,246101524611765+1839912+0,246101524611765+1838184+0,1,
94,94,,,246103224610411+1839913+0,246103224610411+1838185+0,1,
94,94,,,246103224610413+1839913+0,246103224610413+1838185+0,1,
94,94,,,246098324610003+1840039+0,246098324610003+1838437+0,1,
94,94,,,246101124610282+1840039+0,246101124610282+1838437+0,1,
94,94,,,246101124610284+1840039+0,246101124610284+1838437+0,1,
94,94,,,246104624610562+1840039+0,246104624610562+1838437+0,1,
94,94,,,246098724610015+1840040+0,246098724610015+1838438+0,1,
94,94,,,246103224610412+1840041+0,246103224610412+1838439+0,1,
94,94,,,246098324610002+1840187+0,246098324610002+1838507+0,1,
94,94,,,246100424610051+1840187+0,246100424610051+1838507+0,1,
94,94,,,246104624610563+1840187+0,246104624610563+1838507+0,1,
94,94,,,246106724610841+1840187+0,246106724610841+1838507+0,1,
94,94,,,246108924610912+1840187+0,246108924610912+1838507+0,1,
62,62,,,246106724610841+1836852+1,246106724610841+1836872+1,1,
62,62,,,246109524611751+1836852+1,246109524611751+1836872+1,1,
62,62,,,246098724610015+1836853+1,246098724610015+1836873+1,1,
62,62,,,246101524611765+1836853+1,246101524611765+1836873+1,1,
62,62,,,246103424610343+1836854+1,246103224610413+1836874+1,1,
62,62,,,246098324610004+1836852+1,246098324610004+1836872+1,1,
62,62,,,246104624610561+1836852+1,246104624610561+1836872+1,1,
62,62,,,246108924610912+1836852+1,246108924610912+1836872+1,1,
62,62,,,246098324610002+1836852+1,246098324610002+1836872+1,1,
62,62,,,246098324610003+1836852+1,246098324610003+1836872+1,1,
62,62,,,246101124610283+1836852+1,246101124610283+1836872+1,1,
62,62,,,246101124610284+1836852+1,246101124610284+1836872+1,1,
62,62,,,246100624610063+1836854+1,246100624610063+1836874+1,1,
62,62,,,246101124610281+1836852+1,246101124610281+1836872+1,1,
62,62,,,246106124610632+1836852+1,246106124610632+1836872+1,1,
62,62,,,246100424610051+1836852+1,246100424610051+1836872+1,1,
62,62,,,246104624610564+1836852+1,246104624610564+1836872+1,1,
62,62,,,246108924610914+1836852+1,246108924610914+1836872+1,1,
62,62,,,246098324610001+1836852+1,246098324610001+1836872+1,1,
62,62,,,246104624610563+1836852+1,246104624610563+1836872+1,1,
62,62,,,246108924610913+1836852+1,246108924610913+1836872+1,1,
62,62,,,246100424610052+1836852+1,246100424610052+1836872+1,1,
62,62,,,246104624610562+1836852+1,246104624610562+1836872+1,1,
62,62,,,246106124610633+1836852+1,246106124610633+1836872+1,1,
62,62,,,246106124610634+1836852+1,246106124610634+1836872+1,1,
62,62,,,246106724610842+1836852+1,246106724610842+1836872+1,1,
62,62,,,246106724610843+1836852+1,246106724610843+1836872+1,1,
62,62,,,246109524611752+1836852+1,246109524611752+1836872+1,1,
62,62,,,246109524611753+1836852+1,246109524611753+1836872+1,1,
62,62,,,246103224610401+1836855+1,246103224610411+1836874+1,1,
62,62,,,246101124610282+1836852+1,246101124610282+1836872+1,1,
62,62,,,246106724610844+1836852+1,246106724610844+1836872+1,1,
62,62,,,246109524611754+1836852+1,246109524611754+1836872+1,1,
62,62,,,246103224610402+1836855+1,246103224610412+1836874+1,1,
62,62,,,246101124610283+1837821+1,246101124610283+1836661+1,1,
62,62,,,246104624610561+1837821+1,246104624610561+1836661+1,1,
62,62,,,246106124610632+1837821+1,246106124610632+1836661+1,1,
62,62,,,246108924610914+1837821+1,246108924610914+1836661+1,1,
62,62,,,246098324610003+1837269+1,246098324610003+1836661+1,1,
62,62,,,246108924610913+1837269+1,246108924610913+1836661+1,1,
62,62,,,246098324610004+1837821+1,246098324610004+1836661+1,1,
62,62,,,246104624610563+1837821+1,246104624610563+1836661+1,1,
62,62,,,246108924610913+1837821+1,246108924610913+1836661+1,1,
62,62,,,246109524611753+1837821+1,246109524611753+1836661+1,1,
62,62,,,246109524611754+1837821+1,246109524611754+1836661+1,1,
62,62,,,246103224610341+1837823+1,246103224610341+1836663+1,1,
62,62,,,246103224610342+1837823+1,246103224610342+1836663+1,1,
62,62,,,246098324610004+1837269+1,246098324610004+1836661+1,1,
62,62,,,246104624610563+1837269+1,246104624610563+1836661+1,1,
62,62,,,246106724610841+1837269+1,246106724610841+1836661+1,1,
62,62,,,246108924610912+1837269+1,246108924610912+1836661+1,1,
62,62,,,246108924610914+1837269+1,246108924610914+1836661+1,1,
62,62,,,246109524611751+1837269+1,246109524611751+1836661+1,1,
62,62,,,246109524611754+1837269+1,246109524611754+1836661+1,1,
62,62,,,246098724610015+1837270+1,246098724610015+1836662+1,1,
62,62,,,246101524611765+1837270+1,246101524611765+1836662+1,1,
62,62,,,246103924610402+1837271+1,246103924610402+1836663+1,1,
62,62,,,246098324610001+1837821+1,246098324610001+1836661+1,1,
62,62,,,246104624610562+1837821+1,246104624610562+1836661+1,1,
62,62,,,246106724610841+1837821+1,246106724610841+1836661+1,1,
62,62,,,246106724610844+1837821+1,246106724610844+1836661+1,1,
62,62,,,246109524611752+1837821+1,246109524611752+1836661+1,1,
62,62,,,246100424610051+1837269+1,246100424610051+1836661+1,1,
62,62,,,246106724610843+1837269+1,246106724610843+1836661+1,1,
62,62,,,246100424610051+1837821+1,246100424610051+1836661+1,1,
62,62,,,246098324610002+1837269+1,246098324610002+1836661+1,1,
62,62,,,246101124610283+1837269+1,246101124610283+1836661+1,1,
62,62,,,246104624610564+1837269+1,246104624610564+1836661+1,1,
62,62,,,246106724610844+1837269+1,246106724610844+1836661+1,1,
62,62,,,246103224610343+1837271+1,246103224610343+1836663+1,1,
62,62,,,246100424610052+1837821+1,246100424610052+1836661+1,1,
62,62,,,246101124610284+1837821+1,246101124610284+1836661+1,1,
62,62,,,246104624610564+1837821+1,246104624610564+1836661+1,1,
62,62,,,246106124610633+1837821+1,246106124610633+1836661+1,1,
62,62,,,246100624610063+1837823+1,246100624610063+1836663+1,1,
62,62,,,246101124610284+1837269+1,246101124610284+1836661+1,1,
62,62,,,246104624610562+1837269+1,246104624610562+1836661+1,1,
62,62,,,246098324610003+1837821+1,246098324610003+1836661+1,1,
62,62,,,246101124610281+1837821+1,246101124610281+1836661+1,1,
62,62,,,246108924610912+1837821+1,246108924610912+1836661+1,1,
62,62,,,246103224610343+1837823+1,246103224610343+1836663+1,1,
62,62,,,246104624610561+1837269+1,246104624610561+1836661+1,1,
62,62,,,246106124610632+1837269+1,246106124610632+1836661+1,1,
62,62,,,246106124610633+1837269+1,246106124610633+1836661+1,1,
62,62,,,246106124610634+1837269+1,246106124610634+1836661+1,1,
62,62,,,246103224610341+1837271+1,246103224610341+1836663+1,1,
62,62,,,246100624610063+1837271+1,246100624610063+1836663+1,1,
62,62,,,246103924610401+1837271+1,246103924610401+1836663+1,1,
62,62,,,246101124610282+1837821+1,246101124610282+1836661+1,1,
62,62,,,246106724610842+1837821+1,246106724610842+1836661+1,1,
62,62,,,246106724610843+1837821+1,246106724610843+1836661+1,1,
62,62,,,246109524611751+1837821+1,246109524611751+1836661+1,1,
62,62,,,246098724610015+1837822+1,246098724610015+1836662+1,1,
62,62,,,246103924610401+1837823+1,246103924610401+1836663+1,1,
62,62,,,246098324610001+1837269+1,246098324610001+1836661+1,1,
62,62,,,246100424610052+1837269+1,246100424610052+1836661+1,1,
62,62,,,246101124610281+1837269+1,246101124610281+1836661+1,1,
62,62,,,246109524611752+1837269+1,246109524611752+1836661+1,1,
62,62,,,246109524611753+1837269+1,246109524611753+1836661+1,1,
62,62,,,246103224610342+1837271+1,246103224610342+1836663+1,1,
62,62,,,246098324610002+1837821+1,246098324610002+1836661+1,1,
62,62,,,246106124610634+1837821+1,246106124610634+1836661+1,1,
62,62,,,246101524611765+1837822+1,246101524611765+1836662+1,1,
62,62,,,246103924610402+1837823+1,246103924610402+1836663+1,1,
62,62,,,246101124610282+1837269+1,246101124610282+1836661+1,1,
62,62,,,246106724610842+1837269+1,246106724610842+1836661+1,1,
112,112,,,246100424610052+1835391+0,246100424610052+1835242+0,1,
112,112,,,246104624610562+1835391+0,246104624610562+1835242+0,1,
112,112,,,246104624610564+1835391+0,246104624610564+1835242+0,1,
112,112,,,246106124610634+1835391+0,246106124610634+1835242+0,1,
112,112,,,246108924610912+1835391+0,246108924610912+1835242+0,1,
112,112,,,246103924610401+1835393+0,246103924610401+1835244+0,1,
112,112,,,246101124610281+1835397+0,246101124610281+1835245+0,1,
112,112,,,246106724610841+1835397+0,246106724610841+1835245+0,1,
112,112,,,246109524611751+1835397+0,246109524611751+1835245+0,1,
112,112,,,246109524611753+1835397+0,246109524611753+1835245+0,1,
112,112,,,246103224610343+1835393+0,246103224610343+1835244+0,1,
112,112,,,246098324610001+1835397+0,246098324610001+1835245+0,1,
112,112,,,246100424610051+1835397+0,246100424610051+1835245+0,1,
112,112,,,246101124610284+1835397+0,246101124610284+1835245+0,1,
112,112,,,246106124610634+1835397+0,246106124610634+1835245+0,1,
112,112,,,246098324610002+1835391+0,246098324610002+1835242+0,1,
112,112,,,246106724610842+1835391+0,246106724610842+1835242+0,1,
112,112,,,246108924610913+1835391+0,246108924610913+1835242+0,1,
112,112,,,246109524611751+1835391+0,246109524611751+1835242+0,1,
112,112,,,246109524611752+1835391+0,246109524611752+1835242+0,1,
112,112,,,246101524611765+1835392+0,246101524611765+1835243+0,1,
112,112,,,246108924610914+1835397+0,246108924610914+1835245+0,1,
112,112,,,246109524611752+1835397+0,246109524611752+1835245+0,1,
112,112,,,246100424610051+1835391+0,246100424610051+1835242+0,1,
112,112,,,246106724610844+1835391+0,246106724610844+1835242+0,1,
112,112,,,246103224610341+1835393+0,246103224610341+1835244+0,1,
112,112,,,246098324610003+1835397+0,246098324610003+1835245+0,1,
112,112,,,246101124610283+1835397+0,246101124610283+1835245+0,1,
112,112,,,246108924610913+1835397+0,246108924610913+1835245+0,1,
112,112,,,246109524611754+1835397+0,246109524611754+1835245+0,1,
112,112,,,246103224610342+1835399+0,246103224610342+1835247+0,1,
112,112,,,246098324610001+1835391+0,246098324610001+1835242+0,1,
112,112,,,246098324610003+1835391+0,246098324610003+1835242+0,1,
112,112,,,246104624610563+1835391+0,246104624610563+1835242+0,1,
112,112,,,246103924610402+1835393+0,246103924610402+1835244+0,1,
112,112,,,246098324610002+1835397+0,246098324610002+1835245+0,1,
112,112,,,246104624610562+1835397+0,246104624610562+1835245+0,1,
112,112,,,246104624610563+1835397+0,246104624610563+1835245+0,1,
112,112,,,246106124610632+1835397+0,246106124610632+1835245+0,1,
112,112,,,246100624610063+1835399+0,246100624610063+1835247+0,1,
112,112,,,246101124610283+1835391+0,246101124610283+1835242+0,1,
112,112,,,246101124610284+1835391+0,246101124610284+1835242+0,1,
112,112,,,246106124610632+1835391+0,246106124610632+1835242+0,1,
112,112,,,246100424610052+1835397+0,246100424610052+1835245+0,1,
112,112,,,246101124610282+1835397+0,246101124610282+1835245+0,1,
112,112,,,246108924610912+1835397+0,246108924610912+1835245+0,1,
112,112,,,246101524611765+1835398+0,246101524611765+1835246+0,1,
112,112,,,246101124610281+1835391+0,246101124610281+1835242+0,1,
112,112,,,246101124610282+1835391+0,246101124610282+1835242+0,1,
112,112,,,246104624610561+1835391+0,246104624610561+1835242+0,1,
112,112,,,246106124610633+1835391+0,246106124610633+1835242+0,1,
112,112,,,246106724610841+1835391+0,246106724610841+1835242+0,1,
112,112,,,246106724610843+1835391+0,246106724610843+1835242+0,1,
112,112,,,246108924610914+1835391+0,246108924610914+1835242+0,1,
112,112,,,246109524611753+1835391+0,246109524611753+1835242+0,1,
112,112,,,246109524611754+1835391+0,246109524611754+1835242+0,1,
112,112,,,246100624610063+1835393+0,246100624610063+1835244+0,1,
112,112,,,246106124610633+1835397+0,246106124610633+1835245+0,1,
112,112,,,246106724610842+1835397+0,246106724610842+1835245+0,1,
112,112,,,246106724610843+1835397+0,246106724610843+1835245+0,1,
112,112,,,246106724610844+1835397+0,246106724610844+1835245+0,1,
112,112,,,246098724610015+1835398+0,246098724610015+1835246+0,1,
112,112,,,246103224610343+1835399+0,246103224610343+1835247+0,1,
