from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246108924610913+1826205+0,246108924610913+1826437+0,1,
33,33,,,246109524611754+1826205+0,246109524611754+1826437+0,1,
33,33,,,246097624610004+1826222+1,246097624610004+1826452+1,1,
33,33,,,246109524611753+1826222+1,246109524611753+1826452+1,1,
33,33,,,246106124610633+1826231+1,246106124610633+1826470+1,1,
33,33,,,246109524611753+1826231+1,246109524611753+1826470+1,1,
33,33,,,246106724610844+1826237+1,246106724610844+1826470+1,1,
33,33,,,246101124610283+1826237+1,246101124610283+1826470+1,1,
33,33,,,246108924610912+1826237+1,246108924610912+1826470+1,1,
33,33,,,246097624610003+1826245+1,246097624610003+1826473+1,1,
33,33,,,246106724610843+1826245+1,246106724610843+1826473+1,1,
33,33,,,246097624610003+1826249+1,246097624610003+1826473+1,1,
33,33,,,246100424610052+1826249+1,246100424610052+1826473+1,1,
33,33,,,246101124610283+1826249+1,246101124610283+1826473+1,1,
33,33,,,246104624610561+1826249+1,246104624610561+1826473+1,1,
33,33,,,246106724610841+1826249+1,246106724610841+1826473+1,1,
33,33,,,246097624610002+1826257+1,246097624610002+1826483+1,1,
33,33,,,246097624610004+1826257+1,246097624610004+1826483+1,1,
33,33,,,246100424610051+1826257+1,246100424610051+1826483+1,1,
33,33,,,246101124610283+1826257+1,246101124610283+1826483+1,1,
33,33,,,246101124610284+1826257+1,246101124610284+1826483+1,1,
33,33,,,246106124610632+1826257+1,246106124610632+1826483+1,1,
33,33,,,246106724610843+1826257+1,246106724610843+1826483+1,1,
33,33,,,246108924610913+1826257+1,246108924610913+1826483+1,1,
33,33,,,246103224610411+1826258+1,246103224610411+1826484+1,1,
33,33,,,246103924610402+1826270+1,246103224610412+1826491+1,1,
33,33,,,246106124610633+1826286+1,246106124610633+1826690+1,1,
33,33,,,246104624610563+1826292+1,246104624610563+1826777+1,1,
33,33,,,246106724610842+1826292+1,246106724610842+1826777+1,1,
33,33,,,246108924610912+1826292+1,246108924610912+1826777+1,1,
33,33,,,246103224610341+1826293+1,246103224610411+1826778+1,1,
33,33,,,246097324610015+1826300+1,246097324610015+1826830+0,1,
33,33,,,246101524611765+1826300+1,246101524611765+1826830+0,1,
33,33,,,246103224610411+1826302+1,246103224610341+1826832+0,1,
33,33,,,246097324610015+1826306+0,246097324610015+1826887+0,1,
33,33,,,246097624610001+1826307+0,246097624610001+1826888+0,1,
33,33,,,246106124610633+1826307+0,246106124610633+1826888+0,1,
33,33,,,246106724610844+1826307+0,246106724610844+1826888+0,1,
33,33,,,246108924610913+1826307+0,246108924610913+1826888+0,1,
33,33,,,246108924610914+1826307+0,246108924610914+1826888+0,1,
33,33,,,246103224610342+1826308+0,246103224610342+1826889+0,1,
33,33,,,246103224610411+1826329+0,246103224610341+1827030+0,1,
33,33,,,246097324610015+1826340+0,246097324610015+1827037+0,1,
33,33,,,246101524611765+1826340+0,246101524611765+1827037+0,1,
33,33,,,246106724610841+1826341+0,246106724610841+1827038+0,1,
33,33,,,246106724610843+1826341+0,246106724610843+1827038+0,1,
33,33,,,246108924610912+1826341+0,246108924610912+1827038+0,1,
33,33,,,246109524611754+1826341+0,246109524611754+1827038+0,1,
33,33,,,246103224610412+1826342+0,246103224610412+1827039+0,1,
33,33,,,246101524610295+1826346+0,246101524610295+1827043+0,1,
33,33,,,246104624610531+1826348+0,246104624610531+1827045+0,1,
33,33,,,246097424609886+1826509+0,246097424609886+1826818+0,1,
33,33,,,246103524610446+1826511+0,246103524610446+1826820+0,1,
33,33,,,246105124610586+1826511+0,246105124610586+1826820+0,1,
33,33,,,246103524610444+1826517+0,246103524610444+1826824+0,1,
33,33,,,246105124610586+1826529+0,246105124610586+1826836+0,1,
33,33,,,246097424609886+1826568+0,246098124609816+1828052+0,1,
33,33,,,246106024610651+1828000+0,246106024610651+1826844+0,1,
33,33,,,246106024610656+1828000+0,246106024610656+1826844+0,1,
33,33,,,246100724610096+1828026+0,246100724610096+1826942+0,1,
33,33,,,246103524610444+1828026+0,246103524610444+1826942+0,1,
33,33,,,246108824610936+1828026+0,246108824610936+1826942+0,1,
33,33,,,246099624611717+1828027+0,246099624611717+1826943+0,1,
33,33,,,246108824610936+1828037+0,246108824610936+1826952+0,1,
33,33,,,246103524610444+1826570+0,246103524610444+1828054+0,1,
33,33,,,246107224610866+1826570+0,246107224610866+1828054+0,1,
33,33,,,246101024611717+1826571+0,246099624611717+1828055+0,1,
33,33,,,246097524609897+1826605+0,246097524609897+1826892+0,1,
33,33,,,246099524610026+1826606+0,246099524610026+1826894+0,1,
33,33,,,246100724610096+1826606+0,246100824610096+1826894+0,1,
33,33,,,246108824610936+1826606+0,246108824610936+1826894+0,1,
33,33,,,246103524610446+1826624+0,246103524610446+1826904+0,1,
33,33,,,246097524609897+1826641+0,246097524609897+1826912+0,1,
33,33,,,246108824610931+1826642+0,246108824610931+1826913+0,1,
33,33,,,246100724610095+1826654+0,246100824610095+1826921+0,1,
33,33,,,246108824610936+1826654+0,246108824610936+1826921+0,1,
33,33,,,246100724610096+1826662+0,246100724610096+1826924+0,1,
33,33,,,246106024610656+1826662+0,246106024610656+1826924+0,1,
33,33,,,246108824610936+1826662+0,246108824610936+1826924+0,1,
33,33,,,246099624611717+1826663+0,246099624611717+1826925+0,1,
33,33,,,246100824610096+1826670+0,246100824610096+1826933+0,1,
33,33,,,246108824610936+1826670+0,246108824610936+1826933+0,1,
33,33,,,246099624611717+1826699+0,246099624611717+1826958+0,1,
33,33,,,246103524610446+1826717+0,246103524610446+1826967+0,1,
33,33,,,246107224610866+1826717+0,246107224610866+1826967+0,1,
33,33,,,246106024610656+1826735+0,246106024610656+1826976+0,1,
33,33,,,246110024611776+1826735+0,246110024611776+1826976+0,1,
33,33,,,246097424609886+1826752+0,246097424609886+1826986+0,1,
33,33,,,246101624610306+1826754+0,246101624610306+1826988+0,1,
33,33,,,246110024611776+1826754+0,246110024611776+1826988+0,1,
33,33,,,246105124610586+1826766+0,246105124610586+1826996+0,1,
33,33,,,246097424610026+1826794+0,246097424610026+1827017+0,1,
33,33,,,246100824610095+1826794+0,246100824610095+1827017+0,1,
33,33,,,246106024610656+1826794+0,246106024610656+1827017+0,1,
33,33,,,246101524611765+1824361+1,246101524611765+1826472+1,1,
33,33,,,246103224610411+1824362+1,246103224610341+1826474+1,1,
33,33,,,246103224610412+1824362+1,246103224610342+1826474+1,1,
33,33,,,246101524610295+1826106+0,246101524611765+1826354+0,1,
33,33,,,246103224610431+1826107+0,246103224610411+1826356+0,1,
33,33,,,246097724610003+1826108+0,246097624610003+1826355+0,1,
33,33,,,246100524610052+1826108+0,246100424610052+1826355+0,1,
33,33,,,246106224610634+1826108+0,246106124610634+1826355+0,1,
33,33,,,246109624611753+1826108+0,246109524611753+1826355+0,1,
33,33,,,246106724610844+1826113+0,246106724610844+1826362+1,1,
33,33,,,246109524611754+1826113+0,246109524611754+1826362+1,1,
33,33,,,246100424610052+1826120+1,246100424610052+1826366+1,1,
33,33,,,246104624610564+1826120+1,246104624610564+1826366+1,1,
33,33,,,246109524611754+1826120+1,246109524611754+1826366+1,1,
33,33,,,246103224610342+1826121+1,246103224610412+1826367+1,1,
33,33,,,246097324610015+1826124+1,246097324610015+1826371+1,1,
33,33,,,246101524610295+1826124+1,246101524610295+1826371+1,1,
33,33,,,246105024611765+1826124+1,246105024611765+1826371+1,1,
33,33,,,246104624610561+1826125+1,246104624610561+1826372+1,1,
33,33,,,246100624610063+1826126+1,246100624610063+1826373+1,1,
33,33,,,246097324610015+1826131+1,246097324610015+1826375+1,1,
33,33,,,246097624610004+1826132+1,246097624610004+1826376+1,1,
33,33,,,246101124610284+1826132+1,246101124610284+1826376+1,1,
33,33,,,246104624610561+1826132+1,246104624610561+1826376+1,1,
33,33,,,246104624610564+1826132+1,246104624610564+1826376+1,1,
33,33,,,246104624610562+1826144+1,246104624610562+1826384+1,1,
33,33,,,246106124610633+1826144+1,246106124610633+1826384+1,1,
33,33,,,246106724610841+1826144+1,246106724610841+1826384+1,1,
33,33,,,246108924610913+1826144+1,246108924610913+1826384+1,1,
33,33,,,246101524611765+1826156+0,246101524611765+1826394+0,1,
33,33,,,246097624610004+1826157+0,246097624610004+1826395+0,1,
33,33,,,246104624610561+1826157+0,246104624610561+1826395+0,1,
33,33,,,246104624610563+1826157+0,246104624610563+1826395+0,1,
33,33,,,246106724610842+1826157+0,246106724610842+1826395+0,1,
33,33,,,246103224610413+1826158+0,246103224610413+1826396+0,1,
33,33,,,246101124610283+1826166+0,246101124610283+1826402+0,1,
33,33,,,246108924610914+1826166+0,246108924610914+1826402+0,1,
33,33,,,246097324610015+1826171+0,246097324610015+1826404+0,1,
33,33,,,246097624610001+1826172+0,246097624610001+1826405+0,1,
33,33,,,246097624610003+1826172+0,246097624610003+1826405+0,1,
33,33,,,246097624610004+1826172+0,246097624610004+1826405+0,1,
33,33,,,246100424610052+1826172+0,246100424610052+1826405+0,1,
33,33,,,246104624610561+1826172+0,246104624610561+1826405+0,1,
33,33,,,246108924610914+1826172+0,246108924610914+1826405+0,1,
33,33,,,246097624610001+1826178+0,246097624610001+1826409+0,1,
33,33,,,246101124610283+1826178+0,246101124610283+1826409+0,1,
33,33,,,246106724610841+1826178+0,246106724610841+1826409+0,1,
33,33,,,246109524611753+1826178+0,246109524611753+1826409+0,1,
33,33,,,246101124610282+1826184+0,246101124610282+1826418+0,1,
33,33,,,246108924610913+1826184+0,246108924610913+1826418+0,1,
33,33,,,246097624610003+1826193+0,246097624610003+1826425+0,1,
33,33,,,246101124610281+1826193+0,246101124610281+1826425+0,1,
33,33,,,246104624610564+1826193+0,246104624610564+1826425+0,1,
33,33,,,246106724610844+1826193+0,246106724610844+1826425+0,1,
33,33,,,246109524611754+1826193+0,246109524611754+1826425+0,1,
33,33,,,246104624610561+1826199+0,246104624610561+1826431+0,1,
33,33,,,246104624610563+1826199+0,246104624610563+1826431+0,1,
33,33,,,246106124610633+1826199+0,246106124610633+1826431+0,1,
33,33,,,246106124610633+1826205+0,246106124610633+1826437+0,1,
33,33,,,246100624610063+1826206+0,246100624610063+1826438+0,1,
33,33,,,246100424610051+1826222+1,246100424610051+1826452+1,1,
33,33,,,246101124610281+1826222+1,246101124610281+1826452+1,1,
33,33,,,246106724610842+1826222+1,246106724610842+1826452+1,1,
33,33,,,246108924610913+1826222+1,246108924610913+1826452+1,1,
33,33,,,246097624610001+1826231+1,246097624610001+1826470+1,1,
33,33,,,246097324610015+1826236+1,246097324610015+1826469+1,1,
33,33,,,246097624610004+1826237+1,246097624610004+1826470+1,1,
33,33,,,246100424610051+1826237+1,246100424610051+1826470+1,1,
33,33,,,246100424610052+1826237+1,246100424610052+1826470+1,1,
33,33,,,246108924610913+1826237+1,246108924610913+1826470+1,1,
33,33,,,246109524611754+1826237+1,246109524611754+1826470+1,1,
33,33,,,246106724610844+1826245+1,246106724610844+1826473+1,1,
33,33,,,246109524611754+1826245+1,246109524611754+1826473+1,1,
33,33,,,246097624610002+1826249+1,246097624610002+1826473+1,1,
33,33,,,246101124610281+1826257+1,246101124610281+1826483+1,1,
33,33,,,246104624610562+1826257+1,246104624610562+1826483+1,1,
33,33,,,246106124610634+1826269+1,246106124610634+1826490+1,1,
33,33,,,246106724610843+1826269+1,246106724610843+1826490+1,1,
33,33,,,246109524611752+1826269+1,246109524611752+1826490+1,1,
33,33,,,246097624610003+1826286+1,246097624610003+1826690+1,1,
33,33,,,246109524611751+1826286+1,246109524611751+1826690+1,1,
33,33,,,246101124610282+1826292+1,246101124610282+1826777+1,1,
33,33,,,246108924610914+1826292+1,246108924610914+1826777+1,1,
33,33,,,246109524611752+1826292+1,246109524611752+1826777+1,1,
33,33,,,246103224610342+1826293+1,246103224610412+1826778+1,1,
33,33,,,246103924610402+1826293+1,246103224610412+1826778+1,1,
33,33,,,246097624610003+1826301+1,246097624610003+1826831+0,1,
33,33,,,246097624610004+1826301+1,246097624610004+1826831+0,1,
33,33,,,246109524611752+1826301+1,246109524611752+1826831+0,1,
33,33,,,246103224610411+1826302+1,246103924610401+1826832+0,1,
33,33,,,246100424610052+1826307+0,246100424610052+1826888+0,1,
33,33,,,246101124610281+1826307+0,246101124610281+1826888+0,1,
33,33,,,246101124610282+1826307+0,246101124610282+1826888+0,1,
33,33,,,246100624610063+1826308+0,246100624610063+1826889+0,1,
33,33,,,246101524611765+1826317+0,246101524611765+1827002+0,1,
33,33,,,246100424610051+1826318+0,246100424610051+1827003+0,1,
33,33,,,246109524611751+1826318+0,246109524611751+1827003+0,1,
33,33,,,246109524611753+1826318+0,246109524611753+1827003+0,1,
33,33,,,246103224610411+1826319+0,246103224610341+1827004+0,1,
33,33,,,246100424610051+1826328+0,246100424610051+1827029+0,1,
33,33,,,246104624610563+1826328+0,246104624610563+1827029+0,1,
33,33,,,246106124610632+1826328+0,246106124610632+1827029+0,1,
33,33,,,246106124610634+1826328+0,246106124610634+1827029+0,1,
33,33,,,246108924610913+1826328+0,246108924610913+1827029+0,1,
33,33,,,246109524611753+1826328+0,246109524611753+1827029+0,1,
33,33,,,246100624610063+1826329+0,246100624610063+1827030+0,1,
33,33,,,246103224610413+1826329+0,246103224610343+1827030+0,1,
33,33,,,246103224610412+1826329+0,246103924610402+1827030+0,1,
33,33,,,246104624610563+1826341+0,246104624610563+1827038+0,1,
33,33,,,246108924610913+1826341+0,246108924610913+1827038+0,1,
33,33,,,246100624610063+1826342+0,246100624610063+1827039+0,1,
33,33,,,246103224610411+1826342+0,246103224610411+1827039+0,1,
33,33,,,246097624609945+1826346+0,246097624609945+1827043+0,1,
33,33,,,246100124610015+1826346+0,246100124610015+1827043+0,1,
33,33,,,246100624610063+1826346+0,246100624610063+1827043+0,1,
33,33,,,246101224610284+1826347+0,246101224610284+1827044+0,1,
33,33,,,246106724610811+1826348+0,246106724610811+1827045+0,1,
33,33,,,246097424610026+1826499+0,246099524610026+1826811+0,1,
33,33,,,246100824610096+1826499+0,246100824610096+1826811+0,1,
33,33,,,246099524610026+1826511+0,246099524610026+1826820+0,1,
33,33,,,246100724610095+1826511+0,246100724610095+1826820+0,1,
33,33,,,246100724610096+1826511+0,246100724610096+1826820+0,1,
33,33,,,246101624610306+1826511+0,246101624610306+1826820+0,1,
33,33,,,246106024610651+1826511+0,246106024610651+1826820+0,1,
33,33,,,246106024610656+1826511+0,246106024610656+1826820+0,1,
33,33,,,246108824610931+1826511+0,246108824610931+1826820+0,1,
33,33,,,246099524610026+1826517+0,246099524610026+1826824+0,1,
33,33,,,246108824610931+1826517+0,246108824610931+1826824+0,1,
33,33,,,246110024611776+1826517+0,246110024611776+1826824+0,1,
33,33,,,246100724610095+1826529+0,246100724610095+1826836+0,1,
33,33,,,246107224610866+1826529+0,246107224610866+1826836+0,1,
33,33,,,246108824610936+1826529+0,246108824610936+1826836+0,1,
33,33,,,246100724610096+1826556+0,246100824610096+1826852+0,1,
33,33,,,246103524610444+1826556+0,246103524610444+1826852+0,1,
33,33,,,246103524610446+1826556+0,246103524610446+1826852+0,1,
33,33,,,246099624611717+1826557+0,246099624611717+1826853+0,1,
33,33,,,246098124609886+1827999+0,246097424609886+1826842+0,1,
33,33,,,246100724610095+1828000+0,246100724610095+1826844+0,1,
33,33,,,246105124610586+1828000+0,246105124610586+1826844+0,1,
33,33,,,246107224610866+1828000+0,246107224610866+1826844+0,1,
33,33,,,246108824610931+1828000+0,246108824610931+1826844+0,1,
33,33,,,246097524609897+1828024+0,246097524609897+1826940+0,1,
33,33,,,246097424609746+1828033+0,246097424609746+1826949+0,1,
33,33,,,246099624611717+1828038+0,246099624611717+1826953+0,1,
33,33,,,246100324610077+1826571+0,246099624611717+1828055+0,1,
33,33,,,246097424609886+1826586+0,246098824609886+1826877+0,1,
33,33,,,246097524609897+1826587+0,246097524609897+1826878+0,1,
33,33,,,246100724610096+1826588+0,246100824610096+1826880+0,1,
33,33,,,246101624610306+1826588+0,246101624610306+1826880+0,1,
33,33,,,246097524609897+1826623+0,246097524609897+1826902+0,1,
33,33,,,246099624611717+1826625+0,246099624611717+1826905+0,1,
33,33,,,246100724610096+1826654+0,246100824610096+1826921+0,1,
33,33,,,246108824610931+1826654+0,246108824610931+1826921+0,1,
33,33,,,246103524610446+1826662+0,246103524610446+1826924+0,1,
33,33,,,246101624610586+1826670+0,246101624610586+1826933+0,1,
33,33,,,246106024610651+1826698+0,246106024610651+1826957+0,1,
33,33,,,246103524610444+1826717+0,246103524610444+1826967+0,1,
33,33,,,246108824610931+1826735+0,246108824610931+1826976+0,1,
33,33,,,246100724610095+1826754+0,246100724610095+1826988+0,1,
33,33,,,246100724610096+1826754+0,246100724610096+1826988+0,1,
33,33,,,246097424609886+1826764+0,246097424609886+1826994+0,1,
33,33,,,246100724610095+1826766+0,246100724610095+1826996+0,1,
33,33,,,246103524610444+1826766+0,246103524610444+1826996+0,1,
33,33,,,246103524610446+1826766+0,246103524610446+1826996+0,1,
33,33,,,246107224610866+1826766+0,246107224610866+1826996+0,1,
33,33,,,246097524609897+1826780+0,246097524609897+1827006+0,1,
33,33,,,246099524610026+1826781+0,246099524610026+1827007+0,1,
33,33,,,246103524610444+1826781+0,246103524610444+1827007+0,1,
33,33,,,246110024611776+1826781+0,246110024611776+1827007+0,1,
33,33,,,246110024611776+1826794+0,246110024611776+1827017+0,1,
33,33,,,246097524609897+1826795+0,246097524609897+1827018+0,1,
33,33,,,246103324610413+1826106+0,246103224610413+1826356+0,1,
33,33,,,246097624610251+1826107+0,246100424610051+1826355+0,1,
33,33,,,246106724610811+1826107+0,246106724610841+1826355+0,1,
33,33,,,246097724610002+1826108+0,246097624610002+1826355+0,1,
33,33,,,246104724610562+1826108+0,246104624610562+1826355+0,1,
33,33,,,246109524611751+1826113+0,246109524611751+1826362+1,1,
33,33,,,246103224610413+1826114+0,246103224610413+1826363+1,1,
33,33,,,246097624610004+1826120+1,246097624610004+1826366+1,1,
33,33,,,246101124610284+1826120+1,246101124610284+1826366+1,1,
33,33,,,246106124610633+1826120+1,246106124610633+1826366+1,1,
33,33,,,246106724610842+1826120+1,246106724610842+1826366+1,1,
33,33,,,246108924610914+1826120+1,246108924610914+1826366+1,1,
33,33,,,246109524611751+1826120+1,246109524611751+1826366+1,1,
33,33,,,246097624610002+1826125+1,246097624610002+1826372+1,1,
33,33,,,246104624610563+1826125+1,246104624610563+1826372+1,1,
33,33,,,246106124610632+1826125+1,246106124610632+1826372+1,1,
33,33,,,246106724610844+1826125+1,246106724610844+1826372+1,1,
33,33,,,246109524611751+1826125+1,246109524611751+1826372+1,1,
33,33,,,246109524611753+1826125+1,246109524611753+1826372+1,1,
33,33,,,246103224610413+1826126+1,246103224610413+1826373+1,1,
33,33,,,246100424610052+1826132+1,246100424610052+1826376+1,1,
33,33,,,246106724610842+1826132+1,246106724610842+1826376+1,1,
33,33,,,246108924610912+1826132+1,246108924610912+1826376+1,1,
33,33,,,246108924610914+1826132+1,246108924610914+1826376+1,1,
33,33,,,246109524611751+1826132+1,246109524611751+1826376+1,1,
33,33,,,246097624610004+1826144+1,246097624610004+1826384+1,1,
33,33,,,246101124610284+1826144+1,246101124610284+1826384+1,1,
33,33,,,246104624610561+1826144+1,246104624610561+1826384+1,1,
33,33,,,246104624610563+1826144+1,246104624610563+1826384+1,1,
33,33,,,246109524611753+1826144+1,246109524611753+1826384+1,1,
33,33,,,246101124610283+1826157+0,246101124610283+1826395+0,1,
33,33,,,246104624610562+1826157+0,246104624610562+1826395+0,1,
33,33,,,246106124610633+1826157+0,246106124610633+1826395+0,1,
33,33,,,246106724610844+1826157+0,246106724610844+1826395+0,1,
33,33,,,246108924610913+1826157+0,246108924610913+1826395+0,1,
33,33,,,246109524611751+1826157+0,246109524611751+1826395+0,1,
33,33,,,246101124610281+1826166+0,246101124610281+1826402+0,1,
33,33,,,246104624610564+1826166+0,246104624610564+1826402+0,1,
33,33,,,246109524611753+1826166+0,246109524611753+1826402+0,1,
33,33,,,246103224610413+1826167+0,246103224610413+1826403+0,1,
33,33,,,246101124610281+1826172+0,246101124610281+1826405+0,1,
33,33,,,246104624610563+1826172+0,246104624610563+1826405+0,1,
33,33,,,246106724610841+1826172+0,246106724610841+1826405+0,1,
33,33,,,246109524611753+1826172+0,246109524611753+1826405+0,1,
33,33,,,246103224610412+1826173+0,246103224610342+1826406+0,1,
33,33,,,246100424610052+1826178+0,246100424610052+1826409+0,1,
33,33,,,246104624610564+1826178+0,246104624610564+1826409+0,1,
33,33,,,246106124610633+1826178+0,246106124610633+1826409+0,1,
33,33,,,246108924610913+1826178+0,246108924610913+1826409+0,1,
33,33,,,246097624610001+1826184+0,246097624610001+1826418+0,1,
33,33,,,246097624610002+1826184+0,246097624610002+1826418+0,1,
33,33,,,246104624610561+1826184+0,246104624610561+1826418+0,1,
33,33,,,246106124610632+1826184+0,246106124610632+1826418+0,1,
33,33,,,246106124610633+1826184+0,246106124610633+1826418+0,1,
33,33,,,246108924610912+1826184+0,246108924610912+1826418+0,1,
33,33,,,246109524611753+1826184+0,246109524611753+1826418+0,1,
33,33,,,246097624610001+1826193+0,246097624610001+1826425+0,1,
33,33,,,246101124610283+1826193+0,246101124610283+1826425+0,1,
33,33,,,246104624610561+1826193+0,246104624610561+1826425+0,1,
33,33,,,246106124610632+1826193+0,246106124610632+1826425+0,1,
33,33,,,246100624610063+1826194+0,246100624610063+1826426+0,1,
33,33,,,246097624610001+1826199+0,246097624610001+1826431+0,1,
33,33,,,246100424610051+1826199+0,246100424610051+1826431+0,1,
33,33,,,246101124610282+1826199+0,246101124610282+1826431+0,1,
33,33,,,246106724610841+1826199+0,246106724610841+1826431+0,1,
33,33,,,246106724610842+1826199+0,246106724610842+1826431+0,1,
33,33,,,246108924610912+1826199+0,246108924610912+1826431+0,1,
33,33,,,246109524611751+1826199+0,246109524611751+1826431+0,1,
33,33,,,246109524611752+1826199+0,246109524611752+1826431+0,1,
33,33,,,246108924610914+1826205+0,246108924610914+1826437+0,1,
33,33,,,246104624610561+1826222+1,246104624610561+1826452+1,1,
33,33,,,246104624610562+1826222+1,246104624610562+1826452+1,1,
33,33,,,246104624610563+1826222+1,246104624610563+1826452+1,1,
33,33,,,246104624610564+1826222+1,246104624610564+1826452+1,1,
33,33,,,246109524611751+1826222+1,246109524611751+1826452+1,1,
33,33,,,246100624610063+1826223+1,246100624610063+1826453+1,1,
33,33,,,246100424610052+1826231+1,246100424610052+1826470+1,1,
33,33,,,246106724610842+1826231+1,246106724610842+1826470+1,1,
33,33,,,246109524611752+1826231+1,246109524611752+1826470+1,1,
33,33,,,246101524611765+1826236+1,246101524611765+1826469+1,1,
33,33,,,246097624610002+1826237+1,246097624610002+1826470+1,1,
33,33,,,246106724610841+1826237+1,246106724610841+1826470+1,1,
33,33,,,246106724610842+1826237+1,246106724610842+1826470+1,1,
33,33,,,246104624610561+1826237+1,246104624610561+1826470+1,1,
33,33,,,246104624610562+1826237+1,246104624610562+1826470+1,1,
33,33,,,246109524611751+1826237+1,246109524611751+1826470+1,1,
33,33,,,246103224610411+1826238+1,246103224610411+1826471+1,1,
33,33,,,246103224610412+1826238+1,246103224610412+1826471+1,1,
33,33,,,246100424610052+1826245+1,246100424610052+1826473+1,1,
33,33,,,246101124610284+1826245+1,246101124610284+1826473+1,1,
33,33,,,246104624610563+1826245+1,246104624610563+1826473+1,1,
33,33,,,246106724610841+1826245+1,246106724610841+1826473+1,1,
33,33,,,246101124610281+1826249+1,246101124610281+1826473+1,1,
33,33,,,246104624610562+1826249+1,246104624610562+1826473+1,1,
33,33,,,246106124610632+1826249+1,246106124610632+1826473+1,1,
33,33,,,246106724610844+1826249+1,246106724610844+1826473+1,1,
33,33,,,246109524611752+1826249+1,246109524611752+1826473+1,1,
33,33,,,246109524611753+1826249+1,246109524611753+1826473+1,1,
33,33,,,246104624610564+1826257+1,246104624610564+1826483+1,1,
33,33,,,246106124610633+1826257+1,246106124610633+1826483+1,1,
33,33,,,246106124610634+1826257+1,246106124610634+1826483+1,1,
33,33,,,246108924610914+1826257+1,246108924610914+1826483+1,1,
33,33,,,246109524611753+1826257+1,246109524611753+1826483+1,1,
33,33,,,246100424610052+1826269+1,246100424610052+1826490+1,1,
33,33,,,246101124610281+1826269+1,246101124610281+1826490+1,1,
33,33,,,246106124610633+1826269+1,246106124610633+1826490+1,1,
33,33,,,246106724610841+1826269+1,246106724610841+1826490+1,1,
33,33,,,246106724610842+1826269+1,246106724610842+1826490+1,1,
33,33,,,246109524611754+1826269+1,246109524611754+1826490+1,1,
33,33,,,246103224610342+1826270+1,246103224610412+1826491+1,1,
33,33,,,246097624610002+1826286+1,246097624610002+1826690+1,1,
33,33,,,246101124610282+1826286+1,246101124610282+1826690+1,1,
33,33,,,246106124610634+1826286+1,246106124610634+1826690+1,1,
33,33,,,246106724610844+1826286+1,246106724610844+1826690+1,1,
33,33,,,246109524611754+1826286+1,246109524611754+1826690+1,1,
33,33,,,246097624610002+1826292+1,246097624610002+1826777+1,1,
33,33,,,246097624610004+1826292+1,246097624610004+1826777+1,1,
33,33,,,246106124610632+1826292+1,246106124610632+1826777+1,1,
33,33,,,246106124610632+1826301+1,246106124610632+1826831+0,1,
33,33,,,246109524611753+1826301+1,246109524611753+1826831+0,1,
33,33,,,246101124610284+1826307+0,246101124610284+1826888+0,1,
33,33,,,246097624610003+1826318+0,246097624610003+1827003+0,1,
33,33,,,246097624610004+1826318+0,246097624610004+1827003+0,1,
33,33,,,246100424610052+1826318+0,246100424610052+1827003+0,1,
33,33,,,246106124610633+1826318+0,246106124610633+1827003+0,1,
33,33,,,246100624610063+1826319+0,246100624610063+1827004+0,1,
33,33,,,246103224610412+1826319+0,246103224610342+1827004+0,1,
33,33,,,246103224610412+1826319+0,246103924610402+1827004+0,1,
33,33,,,246097324610015+1826327+0,246097324610015+1827028+0,1,
33,33,,,246109524611754+1826328+0,246109524611754+1827029+0,1,
33,33,,,246097624610002+1826341+0,246097624610002+1827038+0,1,
33,33,,,246097624610004+1826341+0,246097624610004+1827038+0,1,
33,33,,,246100424610052+1826341+0,246100424610052+1827038+0,1,
33,33,,,246101124610281+1826341+0,246101124610281+1827038+0,1,
33,33,,,246101124610283+1826341+0,246101124610283+1827038+0,1,
33,33,,,246106124610632+1826341+0,246106124610632+1827038+0,1,
33,33,,,246106124610634+1826341+0,246106124610634+1827038+0,1,
33,33,,,246109524611751+1826341+0,246109524611751+1827038+0,1,
33,33,,,246109524611753+1826341+0,246109524611753+1827038+0,1,
33,33,,,246103224610431+1826346+0,246103224610431+1827043+0,1,
33,33,,,246100524610052+1826347+0,246100524610052+1827044+0,1,
33,33,,,246104724611754+1826347+0,246104724611754+1827044+0,1,
33,33,,,246101624610306+1826499+0,246101624610306+1826811+0,1,
33,33,,,246106024610651+1826499+0,246106024610651+1826811+0,1,
33,33,,,246106024610656+1826499+0,246106024610656+1826811+0,1,
33,33,,,246097524609897+1826516+0,246097524609897+1826823+0,1,
33,33,,,246103524610446+1826517+0,246103524610446+1826824+0,1,
33,33,,,246105124610586+1826517+0,246105124610586+1826824+0,1,
33,33,,,246106024610651+1826529+0,246106024610651+1826836+0,1,
33,33,,,246108824610931+1826556+0,246108824610931+1826852+0,1,
33,33,,,246099524610026+1828000+0,246099524610026+1826844+0,1,
33,33,,,246097424609746+1828023+0,246097424609746+1826939+0,1,
33,33,,,246099524610026+1828026+0,246099524610026+1826942+0,1,
33,33,,,246101624610306+1828026+0,246101624610306+1826942+0,1,
33,33,,,246106024610651+1828026+0,246106024610651+1826942+0,1,
33,33,,,246108824610936+1826570+0,246108824610936+1828054+0,1,
33,33,,,246100724610095+1826588+0,246100824610095+1826880+0,1,
